SBID,CRVAL1,CRVAL2,label_0_count_filtered_int,label_1_count_filtered_int,label_2_count_filtered_int,label_3_count_filtered_int,label_0_count_filtered_res,label_1_count_filtered_res,label_2_count_filtered_res,label_3_count_filtered_res,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb,,name,sb,ra_min_hms,ra_max_hms,dec_min_dms,dec_max_dms,ra_min_deg,ra_max_deg,dec_min_deg,dec_max_deg,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb
20301,79.61538333,41.87635833,246,316,1221,171,340,184,898,143,processed_wcs_20301.csv,284,284,1537,113,,image.i.RACS_0518+41.SB20301.cont.taylor.0.restored.conv.fits,SB20301,58:24.0,39:05.5,+38:41:36.144,+44:41:42.268,74.60018114,84.77284957,38.69337324,44.69507431,processed_wcs_20301.csv,284,284,1537,113
20303,183.272725,37.24593611,311,1691,779,259,587,1148,280,216,processed_wcs_20303.csv,696,935,709,177,,image.i.RACS_1213+37.SB20303.cont.taylor.0.restored.conv.fits,SB20303,54:27.2,32:16.1,+34:04:32.835,+40:04:53.869,178.6133219,188.0672778,34.07578754,40.08163021,processed_wcs_20303.csv,696,935,709,177
20304,209.4545417,37.24593611,336,1816,753,315,633,1080,402,267,processed_wcs_20304.csv,528,1095,1065,219,,image.i.RACS_1357+37.SB20304.cont.taylor.0.restored.conv.fits,SB20304,39:10.7,16:59.3,+34:04:31.115,+40:04:51.770,204.79445,214.2468755,34.07530984,40.08104729,processed_wcs_20304.csv,528,1095,1065,219
20305,216,37.24593611,386,1707,718,262,587,1058,404,243,processed_wcs_20305.csv,490,1068,1128,184,,image.i.RACS_1424+37.SB20305.cont.taylor.0.restored.conv.fits,SB20305,05:21.6,43:09.1,+34:04:31.678,+40:04:43.771,211.3400608,220.7878177,34.07546602,40.07882522,processed_wcs_20305.csv,490,1068,1128,184
20306,222.5454542,37.24593611,409,1657,704,317,620,1010,432,299,processed_wcs_20306.csv,483,1051,1145,217,,image.i.RACS_1450+37.SB20306.cont.taylor.0.restored.conv.fits,SB20306,31:32.1,09:21.6,+34:04:38.838,+40:04:57.572,217.8837949,227.3400854,34.07745506,40.08265902,processed_wcs_20306.csv,483,1051,1145,217
20310,246.8571417,-60.32171389,111,2788,38,250,104,2695,32,284,processed_wcs_20310.csv,136,2951,33,294,,image.i.RACS_1627-60.SB20310.cont.taylor.0.restored.conv.fits,SB20310,55:44.7,00:01.2,-63:11:45.477,-57:12:51.862,238.9360884,255.0048255,-63.1959659,-57.21440616,processed_wcs_20310.csv,136,2951,33,294
20311,247.5,-55.72483611,285,3453,22,286,299,3405,36,266,processed_wcs_20311.csv,329,3426,42,316,,image.i.RACS_1629-55.SB20311.cont.taylor.0.restored.conv.fits,SB20311,02:34.0,58:14.1,-58:38:11.110,-52:38:41.584,240.6414864,254.5585465,-58.63641932,-52.64488438,processed_wcs_20311.csv,329,3426,42,316
20312,257.7272708,-51.11844333,364,3546,32,300,376,3412,47,278,processed_wcs_20312.csv,434,3473,69,299,,image.i.RACS_1710-51.SB20312.cont.taylor.0.restored.conv.fits,SB20312,46:35.7,35:56.0,-54:03:33.171,-48:03:38.388,251.648717,263.9834802,-54.05921422,-48.06066327,processed_wcs_20312.csv,434,3473,69,299
20313,258.75,-46.50296111,310,3160,22,238,340,3104,24,213,processed_wcs_20313.csv,374,3119,51,250,,image.i.RACS_1714-46.SB20313.cont.taylor.0.restored.conv.fits,SB20313,53:02.9,37:36.1,-49:28:01.697,-43:27:50.569,253.2620025,264.4003274,-49.46713792,-43.46404684,processed_wcs_20313.csv,374,3119,51,250
20314,266.25,-46.50296111,305,3298,40,309,359,3179,21,285,processed_wcs_20314.csv,385,3243,61,315,,image.i.RACS_1744-46.SB20314.cont.taylor.0.restored.conv.fits,SB20314,23:02.3,07:36.1,-49:28:03.276,-43:27:52.568,260.7593768,271.9003916,-49.46757676,-43.46460209,processed_wcs_20314.csv,385,3243,61,315
20315,266.5384583,-41.87891111,366,3242,41,265,376,3154,39,255,processed_wcs_20315.csv,425,3236,73,269,,image.i.RACS_1746-41.SB20315.cont.taylor.0.restored.conv.fits,SB20315,26:02.1,06:52.1,-44:51:41.109,-38:51:22.454,261.5087499,271.7171108,-44.86141923,-38.85623727,processed_wcs_20315.csv,425,3236,73,269
20316,273.4615375,-41.87891111,352,3465,36,283,382,3358,41,254,processed_wcs_20316.csv,404,3373,74,314,,image.i.RACS_1813-41.SB20316.cont.taylor.0.restored.conv.fits,SB20316,53:43.1,34:34.0,-44:51:42.756,-38:51:22.234,268.4294285,278.6418078,-44.86187663,-38.85617611,processed_wcs_20316.csv,404,3373,74,314
20317,274.9090875,-37.24848889,424,3397,58,311,450,3309,51,280,processed_wcs_20317.csv,491,3439,92,294,,image.i.RACS_1819-37.SB20317.cont.taylor.0.restored.conv.fits,SB20317,00:57.0,38:52.8,-40:14:52.929,-34:14:23.686,270.2374931,279.7198043,-40.24803578,-34.23991285,processed_wcs_20317.csv,491,3439,92,294
20318,281.4545417,-37.24848889,447,3231,63,276,485,3150,59,238,processed_wcs_20318.csv,508,3198,90,286,,image.i.RACS_1845-37.SB20318.cont.taylor.0.restored.conv.fits,SB20318,27:07.4,05:03.3,-40:14:52.632,-34:14:27.876,276.7807621,286.2638018,-40.24795332,-34.2410766,processed_wcs_20318.csv,508,3198,90,286
20319,288,-37.24848889,416,3324,52,299,420,3239,59,284,processed_wcs_20319.csv,485,3305,94,296,,image.i.RACS_1912-37.SB20319.cont.taylor.0.restored.conv.fits,SB20319,53:18.6,31:13.9,-40:14:52.830,-34:14:28.064,283.3276772,292.8078033,-40.2480083,-34.24112883,processed_wcs_20319.csv,485,3305,94,296
20320,294.5454542,-37.24848889,354,3146,38,291,365,3091,44,273,processed_wcs_20320.csv,393,3141,85,292,,image.i.RACS_1938-37.SB20320.cont.taylor.0.restored.conv.fits,SB20320,19:29.7,57:24.8,-40:14:52.929,-34:14:26.063,289.8738598,299.3532575,-40.24803578,-34.24057307,processed_wcs_20320.csv,393,3141,85,292
20321,294.8275833,-32.61161944,369,3213,55,276,411,3141,66,260,processed_wcs_20321.csv,461,3253,83,271,,image.i.RACS_1939-32.SB20321.cont.taylor.0.restored.conv.fits,SB20321,21:46.0,57:21.8,-35:37:30.209,-29:37:02.964,290.4415777,299.3408535,-35.62505794,-29.6174899,processed_wcs_20321.csv,461,3253,83,271
20322,301.0344792,-32.61161944,432,3156,41,254,445,3099,42,236,processed_wcs_20322.csv,459,3134,72,269,,image.i.RACS_2004-32.SB20322.cont.taylor.0.restored.conv.fits,SB20322,46:35.6,22:11.5,-35:37:30.209,-29:37:02.964,296.6484735,305.5477493,-35.62505794,-29.6174899,processed_wcs_20322.csv,459,3134,72,269
20323,309,-27.9695,416,3063,38,277,444,3016,49,228,processed_wcs_20323.csv,452,3101,70,259,,image.i.RACS_2036-28.SB20323.cont.taylor.0.restored.conv.fits,SB20323,19:21.9,53:07.0,-30:59:44.933,-24:59:12.730,304.8413727,313.2793409,-30.99581465,-24.98686949,processed_wcs_20323.csv,452,3101,70,259
20324,315,-27.9695,312,3034,40,257,322,3025,44,236,processed_wcs_20324.csv,351,3102,60,248,,image.i.RACS_2100-28.SB20324.cont.taylor.0.restored.conv.fits,SB20324,43:21.8,17:07.0,-30:59:44.864,-24:59:12.730,310.8407237,319.2793409,-30.99579569,-24.98686949,processed_wcs_20324.csv,351,3102,60,248
20325,321,-27.9695,437,3201,52,282,464,3109,51,246,processed_wcs_20325.csv,494,3198,64,284,,image.i.RACS_2124-28.SB20325.cont.taylor.0.restored.conv.fits,SB20325,07:21.9,41:07.0,-30:59:44.933,-24:59:12.730,316.8413727,325.2793409,-30.99581465,-24.98686949,processed_wcs_20325.csv,494,3198,64,284
20326,320,-23.32096389,330,3013,67,251,335,3018,68,246,processed_wcs_20326.csv,406,3086,87,253,,image.i.RACS_2119-23.SB20326.cont.taylor.0.restored.conv.fits,SB20326,04:05.4,36:22.5,-26:21:32.361,-20:20:58.291,316.0224838,324.093645,-26.35898922,-20.34952528,processed_wcs_20326.csv,406,3086,87,253
20327,325.7142833,-23.32096389,442,3229,60,274,503,3104,54,243,processed_wcs_20327.csv,496,3255,87,264,,image.i.RACS_2142-23.SB20327.cont.taylor.0.restored.conv.fits,SB20327,26:57.0,59:13.9,-26:21:30.414,-20:21:04.297,321.7374072,329.8079086,-26.35844842,-20.35119366,processed_wcs_20327.csv,496,3255,87,264
20328,331.4285708,-23.32096389,368,3212,62,272,424,3063,37,247,processed_wcs_20328.csv,413,3200,57,286,,image.i.RACS_2205-23.SB20328.cont.taylor.0.restored.conv.fits,SB20328,49:48.1,22:05.3,-26:21:30.304,-20:20:58.291,327.4504528,335.5221961,-26.35841781,-20.34952528,processed_wcs_20328.csv,413,3200,57,286
20329,337.1428542,-23.32096389,397,2955,52,265,443,2864,60,255,processed_wcs_20329.csv,457,2984,74,266,,image.i.RACS_2228-23.SB20329.cont.taylor.0.restored.conv.fits,SB20329,12:39.2,44:57.1,-26:21:32.196,-20:20:56.181,333.163475,341.2377413,-26.35894329,-20.34893904,processed_wcs_20329.csv,457,2984,74,266
20330,342.8571417,-23.32096389,367,3053,41,233,421,2974,32,199,processed_wcs_20330.csv,411,3077,67,229,,image.i.RACS_2251-23.SB20330.cont.taylor.0.restored.conv.fits,SB20330,35:31.1,07:48.0,-26:21:32.361,-20:21:00.347,338.8796254,346.9501657,-26.35898922,-20.35009646,processed_wcs_20330.csv,411,3077,67,229
20331,348.571425,-23.32096389,367,3221,49,266,454,3146,62,220,processed_wcs_20331.csv,448,3255,93,244,,image.i.RACS_2314-23.SB20331.cont.taylor.0.restored.conv.fits,SB20331,58:23.0,30:38.3,-26:21:30.525,-20:21:08.789,344.5957909,352.6594611,-26.35847903,-20.35244131,processed_wcs_20331.csv,448,3255,93,244
20332,354.2857125,-23.32096389,418,3000,50,303,445,2932,62,268,processed_wcs_20332.csv,444,3068,82,303,,image.i.RACS_2337-23.SB20332.cont.taylor.0.restored.conv.fits,SB20332,21:14.0,53:31.8,-26:21:26.355,-20:20:54.016,350.3082537,358.3824035,-26.35732092,-20.34833773,processed_wcs_20332.csv,444,3068,82,303
20333,0,-23.32096389,394,3345,55,281,370,3227,77,278,processed_wcs_20333.csv,479,3385,72,268,,image.i.RACS_2359-23.SB20333.cont.taylor.0.restored.conv.fits,SB20333,44:05.1,16:22.5,-26:21:30.249,-20:20:54.287,356.021261,364.0936253,-26.3584025,-20.34841303,processed_wcs_20333.csv,479,3385,72,268
20334,5.714283333,-23.32096389,396,3387,63,269,319,3284,45,264,processed_wcs_20334.csv,455,3365,100,283,,image.i.RACS_0022-23.SB20334.cont.taylor.0.restored.conv.fits,SB20334,06:56.5,39:14.3,-26:21:32.251,-20:20:56.126,1.735525123,9.809791449,-26.3589586,-20.34892398,processed_wcs_20334.csv,455,3365,100,283
20336,27.93103333,32.60906667,148,2923,108,368,300,2285,67,392,processed_wcs_20336.csv,405,2278,253,322,,image.i.RACS_0151+32.SB20336.cont.taylor.0.restored.conv.fits,SB20336,34:13.8,09:44.2,+29:27:05.454,+35:27:21.224,23.55770663,32.43408777,29.45151507,35.45589557,processed_wcs_20336.csv,405,2278,253,322
20337,15.5172375,32.60906667,277,2612,170,342,447,2009,85,351,processed_wcs_20337.csv,602,1820,310,264,,image.i.RACS_0102+32.SB20337.cont.taylor.0.restored.conv.fits,SB20337,44:34.2,20:04.4,+29:27:05.693,+35:27:27.061,11.14245442,20.01833703,29.45158126,35.45751695,processed_wcs_20337.csv,602,1820,310,264
20338,21.7241375,32.60906667,214,2542,160,314,431,1870,82,326,processed_wcs_20338.csv,601,1792,271,254,,image.i.RACS_0126+32.SB20338.cont.taylor.0.restored.conv.fits,SB20338,09:23.0,44:54.6,+29:27:05.454,+35:27:36.652,17.34578896,26.22744125,29.45151507,35.46018102,processed_wcs_20338.csv,601,1792,271,254
20339,34.13792917,32.60906667,127,3027,76,370,263,2455,52,391,processed_wcs_20339.csv,444,2397,180,341,,image.i.RACS_0216+32.SB20339.cont.taylor.0.restored.conv.fits,SB20339,59:02.8,34:34.0,+29:27:03.373,+35:27:30.897,29.76171993,38.64182222,29.450937,35.45858259,processed_wcs_20339.csv,444,2397,180,341
20340,40.344825,32.60906667,130,2941,83,299,264,2386,60,349,processed_wcs_20340.csv,421,2361,193,288,,image.i.RACS_0241+32.SB20340.cont.taylor.0.restored.conv.fits,SB20340,23:52.5,59:23.0,+29:27:05.693,+35:27:30.897,35.96861577,44.84598684,29.45158126,35.45858259,processed_wcs_20340.csv,421,2361,193,288
20341,46.55172083,32.60906667,136,3070,83,264,254,2468,61,296,processed_wcs_20341.csv,383,2494,180,241,,image.i.RACS_0306+32.SB20341.cont.taylor.0.restored.conv.fits,SB20341,48:41.9,24:13.0,+29:27:05.534,+35:27:34.816,42.17476821,51.0543106,29.45153714,35.45967114,processed_wcs_20341.csv,383,2494,180,241
20342,52.75861667,32.60906667,141,3081,117,319,336,2236,84,367,processed_wcs_20342.csv,521,2232,279,289,,image.i.RACS_0331+32.SB20342.cont.taylor.0.restored.conv.fits,SB20342,13:31.3,49:03.5,+29:27:03.135,+35:27:38.652,48.38023782,57.26468288,29.45087078,35.46073676,processed_wcs_20342.csv,521,2232,279,289
20343,51,27.96694556,140,3252,56,320,179,2805,54,354,processed_wcs_20343.csv,211,2962,87,319,,image.i.RACS_0324+28.SB20343.cont.taylor.0.restored.conv.fits,SB20343,07:24.9,41:05.6,+24:49:24.883,+30:49:45.901,46.8538003,55.27318221,24.82357858,30.82941689,processed_wcs_20343.csv,211,2962,87,319
20354,189.3103417,32.60906667,163,2965,130,325,385,2240,66,363,processed_wcs_20354.csv,602,2132,280,263,,image.i.RACS_1237+32.SB20354.cont.taylor.0.restored.conv.fits,SB20354,19:43.3,55:15.8,+29:26:57.209,+35:27:38.487,184.9305972,193.8157251,29.44922485,35.46069089,processed_wcs_20354.csv,602,2132,280,263
20355,195.5172375,32.60906667,134,2830,151,320,336,2121,92,372,processed_wcs_20355.csv,577,1956,281,277,,image.i.RACS_1302+32.SB20355.cont.taylor.0.restored.conv.fits,SB20355,44:33.2,20:05.6,+29:26:55.128,+35:27:36.569,191.1382061,200.0232725,29.44864677,35.46015809,processed_wcs_20355.csv,577,1956,281,277
20356,201.7241375,32.60906667,145,2695,165,296,337,1904,106,315,processed_wcs_20356.csv,490,1919,285,233,,image.i.RACS_1326+32.SB20356.cont.taylor.0.restored.conv.fits,SB20356,09:23.0,44:54.9,+29:27:03.294,+35:27:38.652,197.3457587,206.2288381,29.45091493,35.46073676,processed_wcs_20356.csv,490,1919,285,233
20359,278.709675,-64.90365556,216,3472,33,334,222,3323,29,351,processed_wcs_20359.csv,260,3369,43,373,,image.i.RACS_1834-64.SB20359.cont.taylor.0.restored.conv.fits,SB20359,57:02.9,13:41.5,-67:43:41.035,-61:45:15.742,269.2621274,288.4228413,-67.72806536,-61.75437266,processed_wcs_20359.csv,260,3369,43,373
20360,277.7142833,-60.32171389,206,3842,23,313,244,3694,33,320,processed_wcs_20360.csv,227,3714,41,353,,image.i.RACS_1830-60.SB20360.cont.taylor.0.restored.conv.fits,SB20360,59:08.1,03:29.4,-63:11:55.720,-57:12:32.280,269.7837384,285.8727026,-63.19881114,-57.20896677,processed_wcs_20360.csv,227,3714,41,353
20361,283.5,-55.72483611,274,3667,24,327,337,3483,24,307,processed_wcs_20361.csv,293,3583,46,359,,image.i.RACS_1854-55.SB20361.cont.taylor.0.restored.conv.fits,SB20361,26:32.3,22:15.9,-58:38:17.890,-52:38:26.391,276.6346636,290.5664425,-58.63830291,-52.64066404,processed_wcs_20361.csv,293,3583,46,359
20362,282.272725,-51.11844333,309,3811,25,311,350,3703,39,306,processed_wcs_20362.csv,334,3779,53,338,,image.i.RACS_1849-51.SB20362.cont.taylor.0.restored.conv.fits,SB20362,24:45.4,14:08.6,-54:03:40.326,-48:03:25.355,276.1891196,288.5358837,-54.0612016,-48.05704319,processed_wcs_20362.csv,334,3779,53,338
20363,288.75,-46.50296111,390,3724,43,349,417,3589,47,329,processed_wcs_20363.csv,469,3676,71,365,,image.i.RACS_1914-46.SB20363.cont.taylor.0.restored.conv.fits,SB20363,53:01.8,37:37.2,-49:28:06.993,-43:27:41.931,283.2575431,294.4047915,-49.46860914,-43.4616475,processed_wcs_20363.csv,469,3676,71,365
20364,294.2307667,-41.87891111,332,3602,35,318,355,3469,41,317,processed_wcs_20364.csv,351,3568,66,365,,image.i.RACS_1936-41.SB20364.cont.taylor.0.restored.conv.fits,SB20364,16:46.9,57:39.4,-44:51:50.282,-38:51:11.794,289.1953271,299.414373,-44.86396721,-38.85327604,processed_wcs_20364.csv,351,3568,66,365
20365,301.0909083,-37.24848889,318,3743,39,357,387,3638,45,298,processed_wcs_20365.csv,390,3707,63,378,,image.i.RACS_2004-37.SB20365.cont.taylor.0.restored.conv.fits,SB20365,45:39.7,23:36.6,-40:15:00.435,-34:14:15.589,296.4155181,305.9025119,-40.2501207,-34.23766371,processed_wcs_20365.csv,390,3707,63,378
20366,307.6363625,-37.24848889,351,3563,33,285,371,3420,38,275,processed_wcs_20366.csv,423,3513,51,304,,image.i.RACS_2030-37.SB20366.cont.taylor.0.restored.conv.fits,SB20366,11:50.6,49:47.7,-40:15:00.435,-34:14:17.496,302.9609722,312.4486944,-40.2501207,-34.23819333,processed_wcs_20366.csv,423,3513,51,304
20367,307.2413792,-32.61161944,341,3395,31,298,333,3357,38,305,processed_wcs_20367.csv,404,3344,55,340,,image.i.RACS_2028-32.SB20367.cont.taylor.0.restored.conv.fits,SB20367,11:24.4,47:02.1,-35:37:41.800,-29:36:52.480,302.851769,311.7589434,-35.62827788,-29.61457765,processed_wcs_20367.csv,404,3344,55,340
20368,328.84615,41.87635833,129,617,1152,168,371,316,457,184,processed_wcs_20368.csv,475,358,1010,114,,image.i.RACS_2155+41.SB20368.cont.taylor.0.restored.conv.fits,SB20368,35:18.9,15:59.1,+38:41:21.128,+44:41:27.925,323.8289403,333.996235,38.68920222,44.69109014,processed_wcs_20368.csv,475,358,1010,114
20370,342.6923042,41.87635833,112,206,1094,141,208,177,640,146,processed_wcs_20370.csv,257,109,997,128,,image.i.RACS_2250+41.SB20370.cont.taylor.0.restored.conv.fits,SB20370,30:41.7,11:24.9,+38:41:07.591,+44:41:49.794,337.6737822,347.853877,38.68544197,44.69716506,processed_wcs_20370.csv,257,109,997,128
20371,335.7692292,41.87635833,105,487,1358,156,308,199,552,217,processed_wcs_20371.csv,452,190,1053,118,,image.i.RACS_2223+41.SB20371.cont.taylor.0.restored.conv.fits,SB20371,03:00.2,43:43.4,+38:41:23.593,+44:41:51.793,330.7506589,340.9308516,38.68988704,44.69772029,processed_wcs_20371.csv,452,190,1053,118
20372,333.8181792,37.24593611,250,1683,677,302,496,1025,266,298,processed_wcs_20372.csv,572,861,646,216,,image.i.RACS_2215+37.SB20372.cont.taylor.0.restored.conv.fits,SB20372,56:37.6,34:27.8,+34:04:28.458,+40:04:59.572,329.1564818,338.6157561,34.07457161,40.08321454,processed_wcs_20372.csv,572,861,646,216
20373,340.3636333,37.24593611,188,1283,675,266,371,741,271,256,processed_wcs_20373.csv,435,526,566,178,,image.i.RACS_2241+37.SB20373.cont.taylor.0.restored.conv.fits,SB20373,22:48.3,00:38.5,+34:04:24.550,+40:05:01.474,335.7011712,345.1605229,34.07348599,40.08374264,processed_wcs_20373.csv,435,526,566,178
20374,346.9090875,37.24593611,236,1755,675,290,535,1101,223,296,processed_wcs_20374.csv,646,968,581,217,,image.i.RACS_2307+37.SB20374.cont.taylor.0.restored.conv.fits,SB20374,48:59.0,26:49.6,+34:04:22.455,+40:05:01.375,342.2458987,351.7067036,34.07290408,40.08371522,processed_wcs_20374.csv,646,968,581,217
20375,353.4545417,37.24593611,228,1953,648,294,518,1283,171,332,processed_wcs_20375.csv,702,1168,602,214,,image.i.RACS_2333+37.SB20375.cont.taylor.0.restored.conv.fits,SB20375,15:09.9,53:00.5,+34:04:22.455,+40:05:01.375,348.7913529,358.2521578,34.07290408,40.08371522,processed_wcs_20375.csv,702,1168,602,214
20376,0,37.24593611,191,1986,614,279,515,1237,215,325,processed_wcs_20376.csv,671,1204,580,229,,image.i.RACS_0000+37.SB20376.cont.taylor.0.restored.conv.fits,SB20376,41:20.8,19:11.3,+34:04:22.549,+40:05:03.375,355.3367731,364.7969288,34.07293015,40.08427074,processed_wcs_20376.csv,671,1204,580,229
20377,13.09090833,37.24593611,226,2090,573,297,564,1289,218,305,processed_wcs_20377.csv,699,1279,701,245,,image.i.RACS_0052+37.SB20377.cont.taylor.0.restored.conv.fits,SB20377,33:42.6,11:31.2,+34:04:23.580,+40:05:03.375,8.42768141,17.87984416,34.07321663,40.08427074,processed_wcs_20377.csv,699,1279,701,245
20378,9.310341667,32.60906667,124,2871,131,350,336,2062,88,393,processed_wcs_20378.csv,529,1956,288,311,,image.i.RACS_0037+32.SB20378.cont.taylor.0.restored.conv.fits,SB20378,19:43.3,55:16.0,+29:26:55.128,+35:27:42.488,4.93053655,13.81647026,29.44864677,35.46180236,processed_wcs_20378.csv,529,1956,288,311
20380,21,27.96694556,161,3230,45,340,189,2838,33,363,processed_wcs_20380.csv,199,2939,79,350,,image.i.RACS_0124+28.SB20380.cont.taylor.0.restored.conv.fits,SB20380,07:23.0,41:05.7,+24:49:06.798,+30:49:55.090,16.84590554,25.27395404,24.81855507,30.83196939,processed_wcs_20380.csv,199,2939,79,350
20381,27,27.96694556,107,3057,29,342,145,2649,29,370,processed_wcs_20381.csv,175,2787,58,339,,image.i.RACS_0148+28.SB20381.cont.taylor.0.restored.conv.fits,SB20381,31:23.0,05:05.9,+24:49:06.732,+30:49:55.090,22.84590554,31.27460195,24.81853663,30.83196939,processed_wcs_20381.csv,175,2787,58,339
20382,33,27.96694556,113,3106,40,358,172,2649,38,387,processed_wcs_20382.csv,194,2807,90,357,,image.i.RACS_0212+28.SB20382.cont.taylor.0.restored.conv.fits,SB20382,55:22.9,29:05.7,+24:49:06.798,+30:49:55.022,28.84525767,37.27395404,24.81855507,30.83195045,processed_wcs_20382.csv,194,2807,90,357
20383,39,27.96694556,138,3251,50,384,188,2808,44,415,processed_wcs_20383.csv,231,2928,85,362,,image.i.RACS_0236+28.SB20383.cont.taylor.0.restored.conv.fits,SB20383,19:23.2,53:05.9,+24:49:06.732,+30:49:53.157,34.84657751,43.27457715,24.81853663,30.83143242,processed_wcs_20383.csv,231,2928,85,362
20386,65.1724125,32.60906667,241,2758,144,354,482,2036,116,345,processed_wcs_20386.csv,543,1887,516,312,,image.i.RACS_0420+32.SB20386.cont.taylor.0.restored.conv.fits,SB20386,03:10.2,38:41.0,+29:26:58.004,+35:27:42.488,60.79260738,69.67102993,29.44944545,35.46180236,processed_wcs_20386.csv,543,1887,516,312
20387,71.37930833,32.60906667,248,2361,144,342,432,1729,134,322,processed_wcs_20387.csv,409,1590,529,282,,image.i.RACS_0445+32.SB20387.cont.taylor.0.restored.conv.fits,SB20387,28:00.1,03:29.5,+29:26:54.556,+35:27:36.569,67.00027698,75.87305262,29.44848766,35.46015809,processed_wcs_20387.csv,409,1590,529,282
20388,77.58620417,32.60906667,444,2578,180,334,614,2076,133,347,processed_wcs_20388.csv,659,1923,581,289,,image.i.RACS_0510+32.SB20388.cont.taylor.0.restored.conv.fits,SB20388,52:49.6,28:19.0,+29:26:56.636,+35:27:32.485,73.20655063,82.07920344,29.44906568,35.45902369,processed_wcs_20388.csv,659,1923,581,289
20390,183.1034458,32.60906667,386,2460,288,301,610,1815,108,326,processed_wcs_20390.csv,713,1717,407,236,,image.i.RACS_1212+32.SB20390.cont.taylor.0.restored.conv.fits,SB20390,54:53.7,30:26.0,+29:26:55.287,+35:27:40.488,178.723671,187.6081776,29.44869093,35.46124662,processed_wcs_20390.csv,713,1717,407,236
20391,195,27.96694556,161,3373,69,356,223,2907,46,399,processed_wcs_20391.csv,263,3089,100,340,,image.i.RACS_1300+28.SB20391.cont.taylor.0.restored.conv.fits,SB20391,43:23.0,17:05.0,+24:49:15.138,+30:49:57.091,190.8458814,199.2707393,24.82087169,30.83252529,processed_wcs_20391.csv,263,3089,100,340
20392,201,27.96694556,125,3000,35,297,180,2534,42,349,processed_wcs_20392.csv,237,2567,79,322,,image.i.RACS_1324+28.SB20392.cont.taylor.0.restored.conv.fits,SB20392,07:23.0,41:04.7,+24:49:07.263,+30:49:57.091,196.8458814,205.2694435,24.81868404,30.83252529,processed_wcs_20392.csv,237,2567,79,322
20394,255.4838708,-64.90365556,197,3669,21,299,237,3475,31,300,processed_wcs_20394.csv,210,3551,31,347,,image.i.RACS_1701-64.SB20394.cont.taylor.0.restored.conv.fits,SB20394,24:16.8,40:48.6,-67:43:43.925,-61:45:22.712,246.0701744,265.2023803,-67.72886801,-61.75630878,processed_wcs_20394.csv,210,3551,31,347
20395,267.0967708,-64.90365556,209,3302,22,330,235,3146,29,329,processed_wcs_20395.csv,240,3209,45,351,,image.i.RACS_1748-64.SB20395.cont.taylor.0.restored.conv.fits,SB20395,10:41.4,27:14.0,-67:43:45.802,-61:45:25.929,257.6724616,276.8084865,-67.72938956,-61.75720244,processed_wcs_20395.csv,240,3209,45,351
20396,267.4285708,-60.32171389,262,3889,29,319,260,3730,27,330,processed_wcs_20396.csv,271,3798,48,365,,image.i.RACS_1749-60.SB20396.cont.taylor.0.restored.conv.fits,SB20396,18:04.3,22:18.4,-63:11:53.601,-57:12:35.921,259.5180915,275.5767236,-63.19822258,-57.20997797,processed_wcs_20396.csv,271,3798,48,365
20397,265.5,-55.72483611,267,3686,26,317,276,3534,39,308,processed_wcs_20397.csv,262,3635,46,346,,image.i.RACS_1742-55.SB20397.cont.taylor.0.restored.conv.fits,SB20397,14:35.9,10:14.7,-58:38:22.655,-52:38:27.265,258.6494551,272.5612359,-58.63962643,-52.64090703,processed_wcs_20397.csv,262,3635,46,346
20398,265.9090875,-51.11844333,259,3585,20,270,282,3416,30,253,processed_wcs_20398.csv,268,3521,40,313,,image.i.RACS_1743-51.SB20398.cont.taylor.0.restored.conv.fits,SB20398,19:21.6,08:41.1,-54:03:38.815,-48:03:29.500,259.8398223,272.1711336,-54.060782,-48.05819449,processed_wcs_20398.csv,268,3521,40,313
20399,274.0909083,-51.11844333,251,4137,17,249,352,3912,21,246,processed_wcs_20399.csv,358,4038,36,262,,image.i.RACS_1816-51.SB20399.cont.taylor.0.restored.conv.fits,SB20399,52:05.6,41:24.7,-54:03:41.141,-48:03:31.498,268.0234521,280.3530383,-54.06142807,-48.05874935,processed_wcs_20399.csv,358,4038,36,262
20400,273.75,-46.50296111,270,3803,29,333,309,3608,27,310,processed_wcs_20400.csv,333,3737,43,353,,image.i.RACS_1814-46.SB20400.cont.taylor.0.restored.conv.fits,SB20400,53:04.3,37:37.3,-49:28:06.666,-43:27:39.804,268.267859,279.4055816,-49.46851827,-43.46105657,processed_wcs_20400.csv,333,3737,43,353
20401,281.25,-46.50296111,281,3909,23,296,303,3741,32,291,processed_wcs_20401.csv,323,3877,38,330,,image.i.RACS_1844-46.SB20401.cont.taylor.0.restored.conv.fits,SB20401,23:04.5,07:37.5,-49:28:04.807,-43:27:35.677,275.7687758,286.9063716,-49.46800201,-43.45991037,processed_wcs_20401.csv,323,3877,38,330
20402,280.3846125,-41.87891111,328,3731,30,293,350,3615,41,264,processed_wcs_20402.csv,367,3714,70,316,,image.i.RACS_1841-41.SB20402.cont.taylor.0.restored.conv.fits,SB20402,21:26.6,02:16.2,-44:51:52.044,-38:51:11.904,275.3609328,285.5674349,-44.86445657,-38.85330664,processed_wcs_20402.csv,367,3714,70,316
