component_id,Content
match_ratio_SB_20860.txt,Matched A sources / Total A sources: 2740 / 3168 = 86.49%
match_ratio_SB_20862.txt,Matched A sources / Total A sources: 2629 / 2992 = 87.87%
match_ratio_SB_21987.txt,Matched A sources / Total A sources: 2388 / 2732 = 87.41%
match_ratio_SB_21510.txt,Matched A sources / Total A sources: 2475 / 2810 = 88.08%
match_ratio_SB_21512.txt,Matched A sources / Total A sources: 2253 / 2990 = 75.35%
match_ratio_SB_29427.txt,Matched A sources / Total A sources: 2880 / 3141 = 91.69%
match_ratio_SB_21633.txt,Matched A sources / Total A sources: 2777 / 3105 = 89.44%
match_ratio_SB_20516.txt,Matched A sources / Total A sources: 3203 / 3655 = 87.63%
match_ratio_SB_20557.txt,Matched A sources / Total A sources: 3227 / 3559 = 90.67%
match_ratio_SB_21043.txt,Matched A sources / Total A sources: 2872 / 3325 = 86.38%
match_ratio_SB_25442.txt,Matched A sources / Total A sources: 740 / 2732 = 27.09%
match_ratio_SB_20964.txt,Matched A sources / Total A sources: 3238 / 3731 = 86.79%
match_ratio_SB_20424.txt,Matched A sources / Total A sources: 3121 / 3517 = 88.74%
match_ratio_SB_22839.txt,Matched A sources / Total A sources: 1283 / 2842 = 45.14%
match_ratio_SB_20772.txt,Matched A sources / Total A sources: 2997 / 3421 = 87.61%
match_ratio_SB_20966.txt,Matched A sources / Total A sources: 3128 / 3495 = 89.50%
match_ratio_SB_20638.txt,Matched A sources / Total A sources: 2946 / 3227 = 91.29%
match_ratio_SB_21954.txt,Matched A sources / Total A sources: 3289 / 3704 = 88.80%
match_ratio_SB_21738.txt,Matched A sources / Total A sources: 3113 / 3587 = 86.79%
match_ratio_SB_21171.txt,Matched A sources / Total A sources: 2711 / 2959 = 91.62%
match_ratio_SB_21956.txt,Matched A sources / Total A sources: 3182 / 3596 = 88.49%
match_ratio_SB_22330.txt,Matched A sources / Total A sources: 3232 / 3626 = 89.13%
match_ratio_SB_21419.txt,Matched A sources / Total A sources: 2984 / 3353 = 88.99%
match_ratio_SB_20854.txt,Matched A sources / Total A sources: 2889 / 3187 = 90.65%
match_ratio_SB_21918.txt,Matched A sources / Total A sources: 3299 / 3722 = 88.64%
match_ratio_SB_21985.txt,Matched A sources / Total A sources: 2542 / 2944 = 86.35%
match_ratio_SB_20482.txt,Matched A sources / Total A sources: 2603 / 3060 = 85.07%
match_ratio_SB_20676.txt,Matched A sources / Total A sources: 2873 / 3231 = 88.92%
match_ratio_SB_21631.txt,Matched A sources / Total A sources: 2822 / 3067 = 92.01%
match_ratio_SB_21039.txt,Matched A sources / Total A sources: 1169 / 1355 = 86.27%
match_ratio_SB_20561.txt,Matched A sources / Total A sources: 3262 / 3639 = 89.64%
match_ratio_SB_20563.txt,Matched A sources / Total A sources: 3092 / 3393 = 91.13%
match_ratio_SB_21106.txt,Matched A sources / Total A sources: 2851 / 3266 = 87.29%
match_ratio_SB_21457.txt,Matched A sources / Total A sources: 3137 / 3493 = 89.81%
match_ratio_SB_29380.txt,Matched A sources / Total A sources: 2767 / 3105 = 89.11%
match_ratio_SB_22025.txt,Matched A sources / Total A sources: 2965 / 3289 = 90.15%
match_ratio_SB_20520.txt,Matched A sources / Total A sources: 2899 / 3162 = 91.68%
match_ratio_SB_20708.txt,Matched A sources / Total A sources: 2909 / 3214 = 90.51%
match_ratio_SB_21735.txt,Matched A sources / Total A sources: 3120 / 3629 = 85.97%
match_ratio_SB_21605.txt,Matched A sources / Total A sources: 2814 / 3233 = 87.04%
match_ratio_SB_22332.txt,Matched A sources / Total A sources: 3235 / 3549 = 91.15%
match_ratio_SB_21484.txt,Matched A sources / Total A sources: 2917 / 3365 = 86.69%
match_ratio_SB_21670.txt,Matched A sources / Total A sources: 2920 / 3373 = 86.57%
match_ratio_SB_20798.txt,Matched A sources / Total A sources: 2809 / 3156 = 89.01%
match_ratio_SB_22684.txt,Matched A sources / Total A sources: 2585 / 3031 = 85.29%
match_ratio_SB_22877.txt,Matched A sources / Total A sources: 2946 / 3344 = 88.10%
match_ratio_SB_20480.txt,Matched A sources / Total A sources: 2508 / 3062 = 81.91%
match_ratio_SB_41509.txt,Matched A sources / Total A sources: 2975 / 3439 = 86.51%
match_ratio_SB_21864.txt,Matched A sources / Total A sources: 2921 / 3265 = 89.46%
match_ratio_SB_20175.txt,Matched A sources / Total A sources: 1371 / 3157 = 43.43%
match_ratio_SB_20744.txt,Matched A sources / Total A sources: 2905 / 3199 = 90.81%
match_ratio_SB_21866.txt,Matched A sources / Total A sources: 2777 / 3124 = 88.89%
match_ratio_SB_20815.txt,Matched A sources / Total A sources: 2921 / 3188 = 91.62%
match_ratio_SB_20679.txt,Matched A sources / Total A sources: 2907 / 3222 = 90.22%
match_ratio_SB_20451.txt,Matched A sources / Total A sources: 2916 / 3373 = 86.45%
match_ratio_SB_20325.txt,Matched A sources / Total A sources: 3067 / 3510 = 87.38%
match_ratio_SB_21703.txt,Matched A sources / Total A sources: 2456 / 2923 = 84.02%
match_ratio_SB_20453.txt,Matched A sources / Total A sources: 2843 / 3272 = 86.89%
match_ratio_SB_21092.txt,Matched A sources / Total A sources: 3086 / 3465 = 89.06%
match_ratio_SB_21883.txt,Matched A sources / Total A sources: 3452 / 3921 = 88.04%
match_ratio_SB_21811.txt,Matched A sources / Total A sources: 2843 / 3261 = 87.18%
match_ratio_SB_20285.txt,Matched A sources / Total A sources: 2472 / 3254 = 75.97%
match_ratio_SB_20558.txt,Matched A sources / Total A sources: 3280 / 3634 = 90.26%
match_ratio_SB_20693.txt,Matched A sources / Total A sources: 2888 / 3135 = 92.12%
match_ratio_SB_21897.txt,Matched A sources / Total A sources: 3427 / 3932 = 87.16%
match_ratio_SB_20711.txt,Matched A sources / Total A sources: 2919 / 3206 = 91.05%
match_ratio_SB_21057.txt,Matched A sources / Total A sources: 2566 / 3132 = 81.93%
match_ratio_SB_25459.txt,Matched A sources / Total A sources: 790 / 2817 = 28.04%
match_ratio_SB_22044.txt,Matched A sources / Total A sources: 3166 / 3531 = 89.66%
match_ratio_SB_20590.txt,Matched A sources / Total A sources: 3146 / 3563 = 88.30%
match_ratio_SB_20656.txt,Matched A sources / Total A sources: 2835 / 3178 = 89.21%
match_ratio_SB_22675.txt,Matched A sources / Total A sources: 1662 / 2873 = 57.85%
match_ratio_SB_20728.txt,Matched A sources / Total A sources: 3002 / 3312 = 90.64%
match_ratio_SB_20801.txt,Matched A sources / Total A sources: 2784 / 3214 = 86.62%
match_ratio_SB_21974.txt,Matched A sources / Total A sources: 2714 / 3144 = 86.32%
match_ratio_SB_33644.txt,Matched A sources / Total A sources: 3143 / 3445 = 91.23%
match_ratio_SB_21979.txt,Matched A sources / Total A sources: 2849 / 3196 = 89.14%
match_ratio_SB_20536.txt,Matched A sources / Total A sources: 2801 / 3083 = 90.85%
match_ratio_SB_21506.txt,Matched A sources / Total A sources: 3150 / 3606 = 87.35%
match_ratio_SB_22634.txt,Matched A sources / Total A sources: 2577 / 3212 = 80.23%
match_ratio_SB_22562.txt,Matched A sources / Total A sources: 2765 / 3190 = 86.68%
match_ratio_SB_21086.txt,Matched A sources / Total A sources: 3214 / 3567 = 90.10%
match_ratio_SB_22886.txt,Matched A sources / Total A sources: 1285 / 2996 = 42.89%
match_ratio_SB_20445.txt,Matched A sources / Total A sources: 2847 / 3300 = 86.27%
match_ratio_SB_21935.txt,Matched A sources / Total A sources: 3150 / 3599 = 87.52%
match_ratio_SB_20448.txt,Matched A sources / Total A sources: 2864 / 3284 = 87.21%
match_ratio_SB_20615.txt,Matched A sources / Total A sources: 2635 / 2897 = 90.96%
match_ratio_SB_20617.txt,Matched A sources / Total A sources: 1086 / 1192 = 91.11%
match_ratio_SB_33090.txt,Matched A sources / Total A sources: 3019 / 3351 = 90.09%
match_ratio_SB_20688.txt,Matched A sources / Total A sources: 2887 / 3124 = 92.41%
match_ratio_SB_20905.txt,Matched A sources / Total A sources: 3260 / 3725 = 87.52%
match_ratio_SB_20623.txt,Matched A sources / Total A sources: 3016 / 3318 = 90.90%
match_ratio_SB_20766.txt,Matched A sources / Total A sources: 2840 / 3198 = 88.81%
match_ratio_SB_21391.txt,Matched A sources / Total A sources: 3028 / 3466 = 87.36%
match_ratio_SB_20430.txt,Matched A sources / Total A sources: 3066 / 3453 = 88.79%
match_ratio_SB_20970.txt,Matched A sources / Total A sources: 3285 / 3748 = 87.65%
match_ratio_SB_22326.txt,Matched A sources / Total A sources: 3144 / 3525 = 89.19%
match_ratio_SB_21402.txt,Matched A sources / Total A sources: 2945 / 3197 = 92.12%
match_ratio_SB_21061.txt,Matched A sources / Total A sources: 2820 / 3283 = 85.90%
match_ratio_SB_21547.txt,Matched A sources / Total A sources: 3009 / 3443 = 87.39%
match_ratio_SB_21478.txt,Matched A sources / Total A sources: 2885 / 3327 = 86.71%
match_ratio_SB_21611.txt,Matched A sources / Total A sources: 2821 / 3254 = 86.69%
match_ratio_SB_33416.txt,Matched A sources / Total A sources: 2903 / 3254 = 89.21%
match_ratio_SB_21846.txt,Matched A sources / Total A sources: 3146 / 3591 = 87.61%
match_ratio_SB_21492.txt,Matched A sources / Total A sources: 3063 / 3476 = 88.12%
match_ratio_SB_22678.txt,Matched A sources / Total A sources: 1582 / 2831 = 55.88%
match_ratio_SB_20305.txt,Matched A sources / Total A sources: 2896 / 3255 = 88.97%
match_ratio_SB_41092.txt,Matched A sources / Total A sources: 3070 / 3577 = 85.83%
match_ratio_SB_24554.txt,Matched A sources / Total A sources: 2834 / 3143 = 90.17%
match_ratio_SB_23865.txt,Matched A sources / Total A sources: 3201 / 3634 = 88.08%
match_ratio_SB_21434.txt,Matched A sources / Total A sources: 2970 / 3521 = 84.35%
match_ratio_SB_22884.txt,Matched A sources / Total A sources: 2838 / 3253 = 87.24%
match_ratio_SB_21870.txt,Matched A sources / Total A sources: 2896 / 3260 = 88.83%
match_ratio_SB_21379.txt,Matched A sources / Total A sources: 2656 / 3102 = 85.62%
match_ratio_SB_20685.txt,Matched A sources / Total A sources: 2914 / 3215 = 90.64%
match_ratio_SB_20499.txt,Matched A sources / Total A sources: 2956 / 3266 = 90.51%
match_ratio_SB_21393.txt,Matched A sources / Total A sources: 2586 / 2950 = 87.66%
match_ratio_SB_20161.txt,Matched A sources / Total A sources: 1546 / 2889 = 53.51%
match_ratio_SB_21058.txt,Matched A sources / Total A sources: 2323 / 2971 = 78.19%
match_ratio_SB_21901.txt,Matched A sources / Total A sources: 3248 / 3726 = 87.17%
match_ratio_SB_20713.txt,Matched A sources / Total A sources: 3034 / 3316 = 91.50%
match_ratio_SB_20578.txt,Matched A sources / Total A sources: 3149 / 3525 = 89.33%
match_ratio_SB_22033.txt,Matched A sources / Total A sources: 3227 / 3605 = 89.51%
match_ratio_SB_22329.txt,Matched A sources / Total A sources: 3219 / 3612 = 89.12%
match_ratio_SB_21477.txt,Matched A sources / Total A sources: 2841 / 3286 = 86.46%
match_ratio_SB_20660.txt,Matched A sources / Total A sources: 2948 / 3227 = 91.35%
match_ratio_SB_40927.txt,Matched A sources / Total A sources: 2855 / 3239 = 88.14%
match_ratio_SB_25702.txt,Matched A sources / Total A sources: 1494 / 2675 = 55.85%
match_ratio_SB_41510.txt,Matched A sources / Total A sources: 2856 / 3276 = 87.18%
match_ratio_SB_21504.txt,Matched A sources / Total A sources: 3074 / 3473 = 88.51%
match_ratio_SB_21509.txt,Matched A sources / Total A sources: 3024 / 3574 = 84.61%
match_ratio_SB_20409.txt,Matched A sources / Total A sources: 2904 / 3313 = 87.65%
match_ratio_SB_22820.txt,Matched A sources / Total A sources: 1358 / 2436 = 55.75%
match_ratio_SB_21807.txt,Matched A sources / Total A sources: 2816 / 3217 = 87.53%
match_ratio_SB_21938.txt,Matched A sources / Total A sources: 3283 / 3655 = 89.82%
match_ratio_SB_20907.txt,Matched A sources / Total A sources: 3165 / 3613 = 87.60%
match_ratio_SB_20293.txt,Matched A sources / Total A sources: 2936 / 3401 = 86.33%
match_ratio_SB_20500.txt,Matched A sources / Total A sources: 2872 / 3132 = 91.70%
match_ratio_SB_22324.txt,Matched A sources / Total A sources: 3241 / 3596 = 90.13%
match_ratio_SB_22517.txt,Matched A sources / Total A sources: 3350 / 3719 = 90.08%
match_ratio_SB_21903.txt,Matched A sources / Total A sources: 3277 / 3702 = 88.52%
match_ratio_SB_22031.txt,Matched A sources / Total A sources: 3215 / 3614 = 88.96%
match_ratio_SB_20654.txt,Matched A sources / Total A sources: 2848 / 3196 = 89.11%
match_ratio_SB_20725.txt,Matched A sources / Total A sources: 2951 / 3267 = 90.33%
match_ratio_SB_20659.txt,Matched A sources / Total A sources: 2700 / 3089 = 87.41%
match_ratio_SB_20727.txt,Matched A sources / Total A sources: 2834 / 3117 = 90.92%
match_ratio_SB_21436.txt,Matched A sources / Total A sources: 2996 / 3379 = 88.67%
match_ratio_SB_21991.txt,Matched A sources / Total A sources: 2686 / 3055 = 87.92%
match_ratio_SB_21993.txt,Matched A sources / Total A sources: 2548 / 2933 = 86.87%
match_ratio_SB_21627.txt,Matched A sources / Total A sources: 2857 / 3109 = 91.89%
match_ratio_SB_20687.txt,Matched A sources / Total A sources: 2815 / 3060 = 91.99%
match_ratio_SB_20372.txt,Matched A sources / Total A sources: 2856 / 3169 = 90.12%
match_ratio_SB_29574.txt,Matched A sources / Total A sources: 2758 / 3100 = 88.97%
match_ratio_SB_20835.txt,Matched A sources / Total A sources: 2935 / 3237 = 90.67%
match_ratio_SB_21153.txt,Matched A sources / Total A sources: 3035 / 3488 = 87.01%
match_ratio_SB_21895.txt,Matched A sources / Total A sources: 3455 / 3864 = 89.42%
match_ratio_SB_21055.txt,Matched A sources / Total A sources: 2796 / 3205 = 87.24%
match_ratio_SB_21833.txt,Matched A sources / Total A sources: 3159 / 3552 = 88.94%
match_ratio_SB_21652.txt,Matched A sources / Total A sources: 2740 / 3177 = 86.24%
match_ratio_SB_21400.txt,Matched A sources / Total A sources: 2948 / 3238 = 91.04%
match_ratio_SB_25460.txt,Matched A sources / Total A sources: 744 / 2733 = 27.22%
match_ratio_SB_21669.txt,Matched A sources / Total A sources: 2930 / 3323 = 88.17%
match_ratio_SB_22464.txt,Matched A sources / Total A sources: 2985 / 3372 = 88.52%
match_ratio_SB_20592.txt,Matched A sources / Total A sources: 2385 / 3103 = 76.86%
match_ratio_SB_21756.txt,Matched A sources / Total A sources: 3041 / 3388 = 89.76%
match_ratio_SB_21759.txt,Matched A sources / Total A sources: 3078 / 3510 = 87.69%
match_ratio_SB_21760.txt,Matched A sources / Total A sources: 2229 / 3426 = 65.06%
match_ratio_SB_40925.txt,Matched A sources / Total A sources: 2772 / 3149 = 88.03%
match_ratio_SB_21976.txt,Matched A sources / Total A sources: 2595 / 2969 = 87.40%
match_ratio_SB_23172.txt,Matched A sources / Total A sources: 2670 / 3023 = 88.32%
match_ratio_SB_23867.txt,Matched A sources / Total A sources: 3266 / 3755 = 86.98%
match_ratio_SB_20534.txt,Matched A sources / Total A sources: 2837 / 3142 = 90.29%
match_ratio_SB_40983.txt,Matched A sources / Total A sources: 2939 / 3369 = 87.24%
match_ratio_SB_22481.txt,Matched A sources / Total A sources: 2654 / 3119 = 85.09%
match_ratio_SB_21301.txt,Matched A sources / Total A sources: 2843 / 3469 = 81.95%
match_ratio_SB_20395.txt,Matched A sources / Total A sources: 2940 / 3251 = 90.43%
match_ratio_SB_25485.txt,Matched A sources / Total A sources: 679 / 2850 = 23.82%
match_ratio_SB_20447.txt,Matched A sources / Total A sources: 2647 / 2993 = 88.44%
match_ratio_SB_20370.txt,Matched A sources / Total A sources: 2181 / 3087 = 70.65%
match_ratio_SB_20331.txt,Matched A sources / Total A sources: 3054 / 3485 = 87.63%
match_ratio_SB_20908.txt,Matched A sources / Total A sources: 3038 / 3473 = 87.47%
match_ratio_SB_29579.txt,Matched A sources / Total A sources: 2728 / 3140 = 86.88%
match_ratio_SB_20764.txt,Matched A sources / Total A sources: 2948 / 3257 = 90.51%
match_ratio_SB_20837.txt,Matched A sources / Total A sources: 2842 / 3216 = 88.37%
match_ratio_SB_20471.txt,Matched A sources / Total A sources: 2802 / 3173 = 88.31%
match_ratio_SB_21599.txt,Matched A sources / Total A sources: 2944 / 3336 = 88.25%
match_ratio_SB_20575.txt,Matched A sources / Total A sources: 3216 / 3616 = 88.94%
match_ratio_SB_21545.txt,Matched A sources / Total A sources: 2712 / 3154 = 85.99%
match_ratio_SB_22521.txt,Matched A sources / Total A sources: 3272 / 3651 = 89.62%
match_ratio_SB_21664.txt,Matched A sources / Total A sources: 2932 / 3325 = 88.18%
match_ratio_SB_21666.txt,Matched A sources / Total A sources: 2881 / 3280 = 87.84%
match_ratio_SB_22046.txt,Matched A sources / Total A sources: 3206 / 3584 = 89.45%
match_ratio_SB_22466.txt,Matched A sources / Total A sources: 3095 / 3373 = 91.76%
match_ratio_SB_22049.txt,Matched A sources / Total A sources: 3104 / 3454 = 89.87%
match_ratio_SB_22469.txt,Matched A sources / Total A sources: 3163 / 3488 = 90.68%
match_ratio_SB_21683.txt,Matched A sources / Total A sources: 3076 / 3512 = 87.59%
match_ratio_SB_20662.txt,Matched A sources / Total A sources: 3033 / 3352 = 90.48%
match_ratio_SB_22353.txt,Matched A sources / Total A sources: 2699 / 3442 = 78.41%
match_ratio_SB_23826.txt,Matched A sources / Total A sources: 3127 / 3575 = 87.47%
match_ratio_SB_21441.txt,Matched A sources / Total A sources: 2696 / 3126 = 86.24%
match_ratio_SB_20406.txt,Matched A sources / Total A sources: 3063 / 3440 = 89.04%
match_ratio_SB_21376.txt,Matched A sources / Total A sources: 3019 / 3514 = 85.91%
match_ratio_SB_21374.txt,Matched A sources / Total A sources: 3136 / 3488 = 89.91%
match_ratio_SB_20494.txt,Matched A sources / Total A sources: 2942 / 3250 = 90.52%
match_ratio_SB_20496.txt,Matched A sources / Total A sources: 3053 / 3355 = 91.00%
match_ratio_SB_20291.txt,Matched A sources / Total A sources: 2847 / 3158 = 90.15%
match_ratio_SB_20158.txt,Matched A sources / Total A sources: 1679 / 2927 = 57.36%
match_ratio_SB_21110.txt,Matched A sources / Total A sources: 2925 / 3356 = 87.16%
match_ratio_SB_21650.txt,Matched A sources / Total A sources: 2728 / 3208 = 85.04%
match_ratio_SB_21112.txt,Matched A sources / Total A sources: 2717 / 2972 = 91.42%
match_ratio_SB_21475.txt,Matched A sources / Total A sources: 2904 / 3337 = 87.02%
match_ratio_SB_20781.txt,Matched A sources / Total A sources: 3196 / 3538 = 90.33%
match_ratio_SB_21063.txt,Matched A sources / Total A sources: 2835 / 3357 = 84.45%
match_ratio_SB_21548.txt,Matched A sources / Total A sources: 2940 / 3373 = 87.16%
match_ratio_SB_25462.txt,Matched A sources / Total A sources: 664 / 2850 = 23.30%
match_ratio_SB_22523.txt,Matched A sources / Total A sources: 3197 / 3653 = 87.52%
match_ratio_SB_21490.txt,Matched A sources / Total A sources: 2946 / 3414 = 86.29%
match_ratio_SB_21681.txt,Matched A sources / Total A sources: 2977 / 3366 = 88.44%
match_ratio_SB_40928.txt,Matched A sources / Total A sources: 2775 / 3142 = 88.32%
match_ratio_SB_23824.txt,Matched A sources / Total A sources: 2801 / 3184 = 87.97%
match_ratio_SB_20398.txt,Matched A sources / Total A sources: 3079 / 3431 = 89.74%
match_ratio_SB_21872.txt,Matched A sources / Total A sources: 2673 / 3013 = 88.72%
match_ratio_SB_21628.txt,Matched A sources / Total A sources: 2907 / 3202 = 90.79%
match_ratio_SB_20274.txt,Matched A sources / Total A sources: 3074 / 3439 = 89.39%
match_ratio_SB_25487.txt,Matched A sources / Total A sources: 680 / 2845 = 23.90%
match_ratio_SB_22819.txt,Matched A sources / Total A sources: 1415 / 2414 = 58.62%
match_ratio_SB_20750.txt,Matched A sources / Total A sources: 2759 / 3027 = 91.15%
match_ratio_SB_21808.txt,Matched A sources / Total A sources: 2868 / 3339 = 85.89%
match_ratio_SB_21937.txt,Matched A sources / Total A sources: 3321 / 3653 = 90.91%
match_ratio_SB_20621.txt,Matched A sources / Total A sources: 2801 / 3047 = 91.93%
match_ratio_SB_21151.txt,Matched A sources / Total A sources: 2904 / 3328 = 87.26%
match_ratio_SB_20769.txt,Matched A sources / Total A sources: 2830 / 3140 = 90.13%
match_ratio_SB_21594.txt,Matched A sources / Total A sources: 3161 / 3561 = 88.77%
match_ratio_SB_20502.txt,Matched A sources / Total A sources: 2982 / 3270 = 91.19%
match_ratio_SB_21596.txt,Matched A sources / Total A sources: 3142 / 3508 = 89.57%
match_ratio_SB_21831.txt,Matched A sources / Total A sources: 3118 / 3555 = 87.71%
match_ratio_SB_21898.txt,Matched A sources / Total A sources: 3057 / 3560 = 85.87%
match_ratio_SB_22450.txt,Matched A sources / Total A sources: 3086 / 3480 = 88.68%
match_ratio_SB_20577.txt,Matched A sources / Total A sources: 3074 / 3474 = 88.49%
match_ratio_SB_22452.txt,Matched A sources / Total A sources: 3285 / 3635 = 90.37%
match_ratio_SB_20840.txt,Matched A sources / Total A sources: 3156 / 3443 = 91.66%
match_ratio_SB_21182.txt,Matched A sources / Total A sources: 2880 / 3240 = 88.89%
match_ratio_SB_20783.txt,Matched A sources / Total A sources: 2960 / 3309 = 89.45%
match_ratio_SB_21180.txt,Matched A sources / Total A sources: 2502 / 2807 = 89.13%
match_ratio_SB_21844.txt,Matched A sources / Total A sources: 3056 / 3503 = 87.24%
match_ratio_SB_29330.txt,Matched A sources / Total A sources: 2856 / 3374 = 84.65%
match_ratio_SB_21849.txt,Matched A sources / Total A sources: 3269 / 3702 = 88.30%
match_ratio_SB_21754.txt,Matched A sources / Total A sources: 2973 / 3359 = 88.51%
match_ratio_SB_22351.txt,Matched A sources / Total A sources: 3088 / 3457 = 89.33%
match_ratio_SB_23868.txt,Matched A sources / Total A sources: 2962 / 3400 = 87.12%
match_ratio_SB_20397.txt,Matched A sources / Total A sources: 3067 / 3418 = 89.73%
match_ratio_SB_21298.txt,Matched A sources / Total A sources: 3130 / 3510 = 89.17%
match_ratio_SB_22483.txt,Matched A sources / Total A sources: 972 / 1191 = 81.61%
match_ratio_SB_21084.txt,Matched A sources / Total A sources: 3096 / 3417 = 90.61%
match_ratio_SB_21625.txt,Matched A sources / Total A sources: 2869 / 3157 = 90.88%
match_ratio_SB_21439.txt,Matched A sources / Total A sources: 2829 / 3272 = 86.46%
match_ratio_SB_20404.txt,Matched A sources / Total A sources: 2796 / 3164 = 88.37%
match_ratio_SB_20276.txt,Matched A sources / Total A sources: 3034 / 3419 = 88.74%
match_ratio_SB_21443.txt,Matched A sources / Total A sources: 2926 / 3381 = 86.54%
match_ratio_SB_25488.txt,Matched A sources / Total A sources: 602 / 2584 = 23.30%
match_ratio_SB_20279.txt,Matched A sources / Total A sources: 1669 / 2393 = 69.75%
match_ratio_SB_21089.txt,Matched A sources / Total A sources: 3171 / 3537 = 89.65%
match_ratio_SB_20752.txt,Matched A sources / Total A sources: 2818 / 3072 = 91.73%
match_ratio_SB_21940.txt,Matched A sources / Total A sources: 3322 / 3715 = 89.42%
match_ratio_SB_29576.txt,Matched A sources / Total A sources: 2704 / 3061 = 88.34%
match_ratio_SB_20333.txt,Matched A sources / Total A sources: 2917 / 3367 = 86.63%
match_ratio_SB_20631.txt,Matched A sources / Total A sources: 2819 / 3141 = 89.75%
match_ratio_SB_20703.txt,Matched A sources / Total A sources: 2878 / 3206 = 89.77%
match_ratio_SB_22021.txt,Matched A sources / Total A sources: 3122 / 3416 = 91.39%
match_ratio_SB_22023.txt,Matched A sources / Total A sources: 3162 / 3433 = 92.11%
match_ratio_SB_20524.txt,Matched A sources / Total A sources: 2998 / 3299 = 90.88%
match_ratio_SB_20388.txt,Matched A sources / Total A sources: 3005 / 3319 = 90.54%
match_ratio_SB_21468.txt,Matched A sources / Total A sources: 2798 / 3145 = 88.97%
match_ratio_SB_20580.txt,Matched A sources / Total A sources: 2897 / 3283 = 88.24%
match_ratio_SB_22667.txt,Matched A sources / Total A sources: 1461 / 2584 = 56.54%
match_ratio_SB_20791.txt,Matched A sources / Total A sources: 2958 / 3217 = 91.95%
match_ratio_SB_22062.txt,Matched A sources / Total A sources: 3122 / 3508 = 89.00%
match_ratio_SB_25655.txt,Matched A sources / Total A sources: 1382 / 2904 = 47.59%
match_ratio_SB_22479.txt,Matched A sources / Total A sources: 2896 / 3351 = 86.42%
match_ratio_SB_20484.txt,Matched A sources / Total A sources: 2222 / 3078 = 72.19%
match_ratio_SB_20486.txt,Matched A sources / Total A sources: 2758 / 3108 = 88.74%
match_ratio_SB_20321.txt,Matched A sources / Total A sources: 3009 / 3441 = 87.45%
match_ratio_SB_20825.txt,Matched A sources / Total A sources: 2949 / 3229 = 91.33%
match_ratio_SB_20828.txt,Matched A sources / Total A sources: 2998 / 3315 = 90.44%
match_ratio_SB_20281.txt,Matched A sources / Total A sources: 2309 / 3059 = 75.48%
match_ratio_SB_21887.txt,Matched A sources / Total A sources: 3386 / 3637 = 93.10%
match_ratio_SB_20960.txt,Matched A sources / Total A sources: 3200 / 3609 = 88.67%
match_ratio_SB_21642.txt,Matched A sources / Total A sources: 2889 / 3334 = 86.65%
match_ratio_SB_21048.txt,Matched A sources / Total A sources: 2935 / 3342 = 87.82%
match_ratio_SB_20567.txt,Matched A sources / Total A sources: 3270 / 3693 = 88.55%
match_ratio_SB_20917.txt,Matched A sources / Total A sources: 3275 / 3707 = 88.35%
match_ratio_SB_25444.txt,Matched A sources / Total A sources: 726 / 2768 = 26.23%
match_ratio_SB_20774.txt,Matched A sources / Total A sources: 2792 / 3173 = 87.99%
match_ratio_SB_20779.txt,Matched A sources / Total A sources: 2873 / 3199 = 89.81%
match_ratio_SB_22665.txt,Matched A sources / Total A sources: 1741 / 2952 = 58.98%
match_ratio_SB_20582.txt,Matched A sources / Total A sources: 3187 / 3561 = 89.50%
match_ratio_SB_21964.txt,Matched A sources / Total A sources: 2983 / 3466 = 86.06%
match_ratio_SB_21482.txt,Matched A sources / Total A sources: 2853 / 3231 = 88.30%
match_ratio_SB_21555.txt,Matched A sources / Total A sources: 2902 / 3342 = 86.83%
match_ratio_SB_21969.txt,Matched A sources / Total A sources: 3018 / 3419 = 88.27%
match_ratio_SB_21749.txt,Matched A sources / Total A sources: 2944 / 3395 = 86.72%
match_ratio_SB_21424.txt,Matched A sources / Total A sources: 2806 / 3202 = 87.63%
match_ratio_SB_21561.txt,Matched A sources / Total A sources: 3084 / 3509 = 87.89%
match_ratio_SB_21854.txt,Matched A sources / Total A sources: 3243 / 3672 = 88.32%
match_ratio_SB_21426.txt,Matched A sources / Total A sources: 3180 / 3619 = 87.87%
match_ratio_SB_21679.txt,Matched A sources / Total A sources: 3131 / 3540 = 88.45%
match_ratio_SB_40979.txt,Matched A sources / Total A sources: 2902 / 3326 = 87.25%
match_ratio_SB_22474.txt,Matched A sources / Total A sources: 3060 / 3516 = 87.03%
match_ratio_SB_21928.txt,Matched A sources / Total A sources: 2796 / 3142 = 88.99%
match_ratio_SB_21885.txt,Matched A sources / Total A sources: 3296 / 3617 = 91.13%
match_ratio_SB_20458.txt,Matched A sources / Total A sources: 2714 / 3104 = 87.44%
match_ratio_SB_21383.txt,Matched A sources / Total A sources: 3081 / 3550 = 86.79%
match_ratio_SB_21638.txt,Matched A sources / Total A sources: 3133 / 3425 = 91.47%
match_ratio_SB_20461.txt,Matched A sources / Total A sources: 2647 / 3088 = 85.72%
match_ratio_SB_21453.txt,Matched A sources / Total A sources: 2785 / 3255 = 85.56%
match_ratio_SB_20962.txt,Matched A sources / Total A sources: 3279 / 3726 = 88.00%
match_ratio_SB_21102.txt,Matched A sources / Total A sources: 3083 / 3457 = 89.18%
match_ratio_SB_20646.txt,Matched A sources / Total A sources: 2465 / 3155 = 78.13%
